2021-10-29 10:58:26.421 [main-85] INFO  CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 10:58:26.422 [main-86] INFO  CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 10:58:29.564 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 10:58:29.565 [main-90] INFO  CeshirenPOCodeSearchPageTest.tearDown - 释放资源结束
2021-10-29 11:03:16.867 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.init - 项目模块{ CeshirenPOCodeSearchPageTest2 }测试用例开始执行
2021-10-29 11:03:16.871 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:03:16.873 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:03:16.873 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:03:16.873 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:03:16.874 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:03:16.874 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:03:16.874 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:03:18.629 [main-110] INFO  com.framework.basedriver.BaseDriver.startBrowser - 浏览器：chrome 成功启动！
2021-10-29 11:03:18.632 [main-89] INFO  com.framework.basepage.BaseBrowser.<init> - BBBrowser=ChromeDriver: chrome on MAC (fba94a7cae80dcf823cba149d575d95f)
2021-10-29 11:03:18.633 [main-90] INFO  com.framework.basepage.BaseBrowser.<init> - BBBbaseDriver=com.framework.basedriver.BaseDriver@7249dadf
2021-10-29 11:03:18.633 [main-91] INFO  com.framework.basepage.BaseBrowser.<init> - 加载配置信息结束
2021-10-29 11:03:28.883 [main-120] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 当前用例测试执行方法为{ get_first_title }
2021-10-29 11:03:28.884 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:03:31.509 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:31.510 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:31.511 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:31.511 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:03:31.513 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:31.514 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 2 }条测试用例开始执行
2021-10-29 11:03:33.435 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:33.451 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:33.452 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:33.473 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:03:33.474 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:33.475 [main-131] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 方法{ get_first_title }测试用例执行结束
2021-10-29 11:03:38.633 [main-120] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 当前用例测试执行方法为{ get_title2 }
2021-10-29 11:03:38.633 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:03:39.185 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 新闻 }
2021-10-29 11:03:39.186 [main-116] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:39.186 [main-117] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 新闻 }
2021-10-29 11:03:39.187 [main-118] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果为{ 新闻 }
2021-10-29 11:03:39.187 [main-120] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:39.188 [main-131] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 方法{ get_title2 }测试用例执行结束
2021-10-29 11:03:39.193 [main-77] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest2 }共执行{ 3 }条用例，测试用例开始统一断言
2021-10-29 11:03:39.202 [main-79] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 统一断言结束
2021-10-29 11:03:39.203 [main-80] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 开始释放资源
2021-10-29 11:03:42.402 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 11:03:42.403 [main-84] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 释放资源结束
2021-10-29 11:03:42.409 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:03:42.409 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:03:42.409 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:03:42.410 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:03:42.410 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:03:42.410 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:03:42.411 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:03:42.411 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:03:44.024 [main-110] INFO  com.framework.basedriver.BaseDriver.startBrowser - 浏览器：chrome 成功启动！
2021-10-29 11:03:44.026 [main-89] INFO  com.framework.basepage.BaseBrowser.<init> - BBBrowser=ChromeDriver: chrome on MAC (1fc185ec364e4426d49abf065883a18b)
2021-10-29 11:03:44.027 [main-90] INFO  com.framework.basepage.BaseBrowser.<init> - BBBbaseDriver=com.framework.basedriver.BaseDriver@325bb9a6
2021-10-29 11:03:44.028 [main-91] INFO  com.framework.basepage.BaseBrowser.<init> - 加载配置信息结束
2021-10-29 11:03:49.061 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 当前用例测试执行方法为{ get_first_title }
2021-10-29 11:03:49.062 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:03:51.119 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:51.120 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:51.120 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:51.120 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:03:51.121 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:51.121 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 2 }条测试用例开始执行
2021-10-29 11:03:52.865 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:52.872 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:52.872 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:03:52.882 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:03:52.883 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:52.884 [main-137] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 方法{ get_first_title }测试用例执行结束
2021-10-29 11:03:57.938 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 当前用例测试执行方法为{ get_title2 }
2021-10-29 11:03:57.941 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:03:58.510 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 新闻 }
2021-10-29 11:03:58.510 [main-116] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:58.511 [main-117] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 新闻 }
2021-10-29 11:03:58.511 [main-118] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果为{ 新闻 }
2021-10-29 11:03:58.512 [main-120] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:58.512 [main-137] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 方法{ get_title2 }测试用例执行结束
2021-10-29 11:03:58.516 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 3 }条用例，测试用例开始统一断言
2021-10-29 11:03:58.516 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:03:58.516 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:04:01.670 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 11:04:01.671 [main-90] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 释放资源结束
2021-10-29 11:05:06.113 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:05:06.117 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:05:06.118 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:05:06.118 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:05:06.119 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:05:06.119 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:05:06.119 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:05:06.119 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:05:07.835 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 0 }条用例，测试用例开始统一断言
2021-10-29 11:05:07.839 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:05:07.839 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:32:31.622 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:32:31.626 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:32:31.630 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:32:31.630 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:32:31.630 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:32:31.631 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:32:31.631 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:32:31.631 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:32:33.486 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 0 }条用例，测试用例开始统一断言
2021-10-29 11:32:33.490 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:32:33.490 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:33:11.521 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:33:11.525 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:33:11.527 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:33:11.527 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:33:11.527 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:33:11.528 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:33:11.528 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:33:11.528 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:33:13.331 [main-110] INFO  com.framework.basedriver.BaseDriver.startBrowser - 浏览器：chrome 成功启动！
2021-10-29 11:33:13.332 [main-89] INFO  com.framework.basepage.BaseBrowser.<init> - BBBrowser=ChromeDriver: chrome on MAC (9626816e9d737044f52fa956d4ec61be)
2021-10-29 11:33:13.332 [main-90] INFO  com.framework.basepage.BaseBrowser.<init> - BBBbaseDriver=com.framework.basedriver.BaseDriver@5707c1cb
2021-10-29 11:33:13.333 [main-91] INFO  com.framework.basepage.BaseBrowser.<init> - 加载配置信息结束
2021-10-29 11:33:23.545 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 当前用例测试执行方法为{ get_first_title }
2021-10-29 11:33:23.546 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:33:26.147 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:33:26.149 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:33:26.149 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:33:26.150 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:33:26.152 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:33:26.153 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 2 }条测试用例开始执行
2021-10-29 11:33:28.070 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:33:28.073 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:33:28.073 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 11:33:28.085 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 11:33:28.087 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:33:28.100 [main-137] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 方法{ get_first_title }测试用例执行结束
2021-10-29 11:33:28.214 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 2 }条用例，测试用例开始统一断言
2021-10-29 11:33:28.223 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:33:28.230 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:33:31.409 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 11:33:31.409 [main-90] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 释放资源结束
2021-10-29 12:00:04.866 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.init - 项目模块{ CeshirenPOCodeSearchPageTest2 }测试用例开始执行
2021-10-29 12:00:04.871 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 12:00:04.873 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 12:00:04.873 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 12:00:04.873 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 12:00:04.874 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 12:00:04.874 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 12:00:04.874 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 12:00:06.911 [main-110] INFO  com.framework.basedriver.BaseDriver.startBrowser - 浏览器：chrome 成功启动！
2021-10-29 12:00:06.927 [main-89] INFO  com.framework.basepage.BaseBrowser.<init> - BBBrowser=ChromeDriver: chrome on MAC (4b218a7e901d425e27edaa8e8c074bcc)
2021-10-29 12:00:06.928 [main-90] INFO  com.framework.basepage.BaseBrowser.<init> - BBBbaseDriver=com.framework.basedriver.BaseDriver@2ef8a8c3
2021-10-29 12:00:06.928 [main-91] INFO  com.framework.basepage.BaseBrowser.<init> - 加载配置信息结束
2021-10-29 12:00:17.294 [main-120] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 当前用例测试执行方法为{ get_first_title }
2021-10-29 12:00:17.295 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 12:00:19.660 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 12:00:19.661 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 12:00:19.662 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 12:00:19.662 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 12:00:19.663 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 12:00:19.664 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 2 }条测试用例开始执行
2021-10-29 12:00:21.569 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 12:00:21.572 [main-110] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 12:00:21.573 [main-111] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 中高级测试开发「名企定向」培养计划，内推 BAT 大厂，还有万元奖学金等你拿！ }
2021-10-29 12:00:21.585 [main-112] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果包含字段{ 名企 }
2021-10-29 12:00:21.585 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 12:00:21.586 [main-131] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 方法{ get_first_title }测试用例执行结束
2021-10-29 12:00:26.726 [main-120] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 当前用例测试执行方法为{ get_title2 }
2021-10-29 12:00:26.727 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 12:00:27.355 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 新闻 }
2021-10-29 12:00:27.356 [main-116] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 12:00:27.356 [main-117] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 新闻 }
2021-10-29 12:00:27.357 [main-118] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果为{ 新闻 }
2021-10-29 12:00:27.358 [main-120] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 12:00:27.359 [main-131] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.startMethod - 方法{ get_title2 }测试用例执行结束
2021-10-29 12:00:27.365 [main-77] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest2 }共执行{ 3 }条用例，测试用例开始统一断言
2021-10-29 12:00:27.375 [main-79] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 统一断言结束
2021-10-29 12:00:27.376 [main-80] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 开始释放资源
2021-10-29 12:00:30.609 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 12:00:30.609 [main-84] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest2.tearDown - 释放资源结束
2021-10-29 12:00:30.620 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 12:00:30.620 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 12:00:30.621 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 12:00:30.621 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 12:00:30.622 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 12:00:30.623 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 12:00:30.623 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 12:00:30.624 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
